                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.78521,                0.90642,                 1.2075,                 0.4504,                0.44404,                0.40761,                0.23961,                 1.6797,                 2.2208,                 2.1086,             0.00089141,             0.00089141,             0.00089141
                    154,                 0.8155,                0.94715,                 1.2325,                0.49095,                0.44363,                0.40585,                0.23166,                 1.6573,                 2.1674,                 2.0873,             0.00088787,             0.00088787,             0.00088787
                    155,                0.79253,                0.92267,                 1.1953,                0.48081,                0.49641,                0.45634,                0.26363,                 1.6311,                  1.941,                 2.0551,             0.00088434,             0.00088434,             0.00088434
                    156,                0.73642,                0.82044,                  1.157,                0.62417,                0.35492,                0.42482,                0.24824,                 1.7113,                 2.2586,                 2.1439,              0.0008808,              0.0008808,              0.0008808
                    157,                0.79647,                0.88439,                 1.2069,                 0.5201,                0.42754,                0.45097,                0.25393,                 1.7045,                 2.1609,                 2.1675,             0.00087726,             0.00087726,             0.00087726
                    158,                0.73315,                0.86345,                 1.1724,                0.56068,                0.40723,                0.42098,                0.24995,                  1.793,                 2.4812,                 2.2037,             0.00087373,             0.00087373,             0.00087373
                    159,                0.76981,                0.86051,                 1.1862,                0.55907,                0.37217,                0.42739,                0.26039,                 1.7022,                 2.1816,                 2.1263,             0.00087019,             0.00087019,             0.00087019
                    160,                0.73442,                0.80867,                 1.1583,                0.48816,                0.41677,                0.41564,                0.23784,                 1.7646,                 2.1633,                 2.2177,             0.00086665,             0.00086665,             0.00086665
                    161,                0.73345,                0.84813,                 1.1756,                0.51137,                0.40135,                0.43238,                0.25259,                 1.7614,                 2.2658,                 2.1944,             0.00086312,             0.00086312,             0.00086312
                    162,                0.73009,                 0.8059,                 1.1652,                0.45024,                 0.4123,                0.39006,                0.22606,                 1.7473,                 2.0604,                 2.2188,             0.00085958,             0.00085958,             0.00085958
                    163,                0.76491,                0.84921,                 1.1744,                0.46842,                0.43936,                0.40652,                0.24042,                 1.6815,                 2.2592,                 2.0726,             0.00085604,             0.00085604,             0.00085604
                    164,                0.75329,                0.82761,                 1.1791,                0.55587,                0.46373,                0.45748,                0.27606,                 1.6796,                 2.0797,                 2.1353,             0.00085251,             0.00085251,             0.00085251
                    165,                0.71564,                0.80455,                 1.1661,                0.59852,                0.38691,                0.40027,                0.23939,                 1.7628,                 2.6616,                 2.1579,             0.00084897,             0.00084897,             0.00084897
                    166,                0.74238,                0.79276,                 1.1575,                0.46129,                0.46482,                 0.4445,                0.26142,                  1.692,                 2.0535,                 2.1541,             0.00084543,             0.00084543,             0.00084543
                    167,                0.71705,                0.80599,                  1.148,                0.63607,                0.35756,                0.44202,                0.26997,                  1.675,                 2.2703,                 2.0738,              0.0008419,              0.0008419,              0.0008419
                    168,                0.71035,                0.78804,                 1.1625,                0.57463,                 0.4386,                0.45192,                0.26125,                 1.7421,                 2.2409,                 2.1561,             0.00083836,             0.00083836,             0.00083836
                    169,                0.73524,                0.85148,                 1.1664,                0.50077,                0.40429,                0.41987,                0.25011,                 1.7648,                 2.7272,                 2.1469,             0.00083482,             0.00083482,             0.00083482
                    170,                0.71058,                0.79023,                 1.1529,                0.52907,                0.40181,                  0.443,                0.26729,                 1.6526,                  2.249,                 2.0533,             0.00083129,             0.00083129,             0.00083129
                    171,                0.72651,                0.84501,                 1.1648,                0.61049,                0.42161,                 0.4707,                0.27861,                 1.6699,                 2.1338,                 2.0528,             0.00082775,             0.00082775,             0.00082775
                    172,                0.71565,                0.78392,                 1.1586,                0.44697,                0.45415,                0.40436,                0.24478,                 1.7461,                 2.3208,                 2.0956,             0.00082421,             0.00082421,             0.00082421
                    173,                 0.6941,                0.76719,                 1.1233,                0.45305,                0.48267,                0.41421,                0.23706,                 1.7191,                 2.0633,                 2.0865,             0.00082067,             0.00082067,             0.00082067
                    174,                0.73307,                0.82324,                 1.1649,                0.45727,                0.48318,                0.47122,                 0.2744,                 1.6562,                 2.0505,                 2.0299,             0.00081714,             0.00081714,             0.00081714
                    175,                0.70298,                0.79984,                 1.1442,                0.55126,                 0.4156,                0.45258,                0.26479,                  1.633,                 2.2512,                 2.0199,              0.0008136,              0.0008136,              0.0008136
                    176,                0.72219,                0.80554,                 1.1559,                0.68257,                0.36906,                0.45959,                0.26805,                 1.6324,                 2.4287,                 2.0593,             0.00081006,             0.00081006,             0.00081006
                    177,                0.72677,                 0.7742,                 1.1558,                0.54372,                0.44276,                0.45887,                0.27449,                 1.6324,                 2.2689,                 2.0636,             0.00080653,             0.00080653,             0.00080653
                    178,                0.70984,                 0.7775,                 1.1512,                0.49891,                0.40787,                0.41188,                0.24313,                 1.6938,                 2.6315,                 2.0909,             0.00080299,             0.00080299,             0.00080299
                    179,                0.71096,                0.75089,                 1.1503,                0.58723,                 0.4008,                0.45242,                0.26479,                 1.7529,                 2.6013,                  2.146,             0.00079945,             0.00079945,             0.00079945
                    180,                0.71328,                0.76923,                  1.152,                0.58511,                 0.3839,                   0.45,                0.27782,                 1.6836,                 2.2804,                 2.0885,             0.00079592,             0.00079592,             0.00079592
                    181,                 0.6865,                0.75165,                 1.1359,                0.60218,                0.43272,                0.48225,                0.29485,                 1.6239,                 2.0457,                 2.0524,             0.00079238,             0.00079238,             0.00079238
                    182,                0.67887,                0.70988,                 1.1318,                0.52926,                 0.4207,                0.43275,                0.25236,                 1.7421,                 2.2077,                 2.1652,             0.00078884,             0.00078884,             0.00078884
                    183,                 0.6977,                0.76191,                 1.1422,                0.46292,                0.48379,                0.41694,                0.24985,                 1.7666,                 2.0958,                 2.1826,             0.00078531,             0.00078531,             0.00078531
                    184,                0.67672,                0.73686,                 1.1201,                0.38069,                0.41946,                0.35992,                0.20395,                 1.7931,                 2.4071,                 2.2149,             0.00078177,             0.00078177,             0.00078177
                    185,                0.66866,                0.73597,                 1.1263,                0.48679,                0.45037,                0.44117,                0.24506,                 1.6971,                 2.2985,                 2.1601,             0.00077823,             0.00077823,             0.00077823
                    186,                0.66973,                 0.7649,                 1.1323,                0.56732,                0.42145,                0.46015,                  0.268,                 1.6756,                 2.2458,                 2.1566,              0.0007747,              0.0007747,              0.0007747
                    187,                0.65866,                0.70261,                 1.1087,                0.54048,                0.41795,                0.42845,                0.26498,                 1.6621,                 2.4162,                 2.1267,             0.00077116,             0.00077116,             0.00077116
                    188,                0.67665,                0.72043,                 1.1321,                 0.5944,                0.38012,                0.42683,                0.25242,                 1.7374,                 2.4378,                  2.217,             0.00076762,             0.00076762,             0.00076762
                    189,                0.65954,                0.71144,                 1.1075,                0.55146,                0.41144,                0.45311,                0.27648,                 1.7851,                 2.3526,                 2.2209,             0.00076409,             0.00076409,             0.00076409
                    190,                0.66531,                0.76299,                 1.1188,                0.55495,                0.39929,                0.43968,                0.26629,                 1.7534,                 2.3129,                 2.1477,             0.00076055,             0.00076055,             0.00076055
                    191,                0.65861,                0.71113,                  1.124,                0.52609,                0.44748,                0.41843,                0.23406,                 1.7402,                 2.4236,                 2.2457,             0.00075701,             0.00075701,             0.00075701
                    192,                0.67289,                0.70756,                  1.144,                0.50086,                0.45041,                0.45298,                0.25368,                 1.7016,                  2.156,                 2.2091,             0.00075348,             0.00075348,             0.00075348
                    193,                0.64837,                0.71157,                 1.1166,                0.59126,                0.39239,                0.43185,                0.24761,                 1.7373,                 2.2783,                 2.1667,             0.00074994,             0.00074994,             0.00074994
                    194,                0.63269,                0.70637,                 1.1016,                0.61923,                0.35781,                0.39707,                0.21832,                 1.7672,                 2.3904,                 2.2065,              0.0007464,              0.0007464,              0.0007464
                    195,                0.66197,                0.70365,                 1.1199,                 0.6041,                0.39378,                0.45505,                0.26145,                 1.6813,                 2.1303,                 2.1069,             0.00074287,             0.00074287,             0.00074287
                    196,                0.66898,                0.73921,                  1.132,                0.56046,                0.45839,                 0.4563,                0.26344,                 1.6981,                 2.0395,                 2.1256,             0.00073933,             0.00073933,             0.00073933
                    197,                0.63306,                 0.7014,                 1.1115,                0.53684,                0.49167,                0.46148,                0.28297,                 1.6743,                 2.0506,                 2.0874,             0.00073579,             0.00073579,             0.00073579
                    198,                0.65403,                 0.6915,                  1.111,                0.55402,                0.40355,                 0.4254,                0.25039,                 1.7585,                  2.238,                 2.1684,             0.00073226,             0.00073226,             0.00073226
                    199,                0.64542,                0.69067,                  1.116,                0.53986,                0.44892,                0.44277,                0.27352,                 1.7075,                 2.1679,                 2.1063,             0.00072872,             0.00072872,             0.00072872
                    200,                0.62505,                 0.6879,                 1.1052,                0.52999,                0.41224,                0.45445,                0.27555,                 1.7002,                  2.164,                 2.1462,             0.00072518,             0.00072518,             0.00072518
                    201,                0.62646,                0.71155,                 1.1152,                 0.5396,                0.44155,                0.47166,                0.26362,                 1.7096,                 2.2792,                 2.1593,             0.00072164,             0.00072164,             0.00072164
                    202,                0.63038,                0.68074,                 1.0827,                0.58872,                0.44228,                 0.4812,                 0.2788,                 1.7286,                 2.3098,                 2.1576,             0.00071811,             0.00071811,             0.00071811
                    203,                0.62538,                0.67059,                 1.0823,                 0.5376,                0.44402,                0.45069,                0.26655,                  1.761,                 2.4077,                 2.2161,             0.00071457,             0.00071457,             0.00071457
                    204,                0.63213,                0.66882,                 1.1058,                0.56086,                0.43008,                0.46819,                0.27281,                 1.7195,                 2.2468,                 2.1507,             0.00071103,             0.00071103,             0.00071103
                    205,                0.61791,                0.65082,                 1.0768,                0.58916,                0.44788,                0.47041,                0.25963,                 1.7632,                 2.2223,                 2.2007,              0.0007075,              0.0007075,              0.0007075
                    206,                0.62732,                0.68819,                 1.0923,                0.58446,                0.38847,                  0.417,                0.24228,                 1.7265,                 2.2189,                 2.2273,             0.00070396,             0.00070396,             0.00070396
                    207,                0.62281,                0.66764,                 1.0918,                0.52459,                0.39363,                0.41663,                0.23218,                 1.7842,                 2.3609,                 2.2372,             0.00070042,             0.00070042,             0.00070042
                    208,                0.61322,                0.66687,                 1.0854,                0.52503,                0.44926,                0.40266,                0.24156,                 1.7043,                 2.4549,                 2.1824,             0.00069689,             0.00069689,             0.00069689
                    209,                0.62058,                0.66491,                 1.0883,                 0.5169,                0.40973,                0.41278,                 0.2597,                 1.7478,                 2.5724,                 2.2044,             0.00069335,             0.00069335,             0.00069335
                    210,                0.60592,                0.67549,                 1.0951,                0.60821,                0.42356,                0.44321,                0.27599,                 1.6709,                 2.1462,                 2.1299,             0.00068981,             0.00068981,             0.00068981
                    211,                0.63562,                0.68661,                 1.1229,                0.59903,                0.36845,                0.40166,                0.25073,                 1.7481,                 2.3511,                 2.2353,             0.00068628,             0.00068628,             0.00068628
                    212,                0.63636,                0.71525,                  1.108,                0.52961,                0.40351,                0.41099,                0.24922,                 1.6848,                 2.2719,                 2.1725,             0.00068274,             0.00068274,             0.00068274
                    213,                0.61273,                 0.6621,                 1.0926,                0.55308,                0.46001,                0.45667,                0.25875,                 1.6799,                 2.1551,                 2.1423,              0.0006792,              0.0006792,              0.0006792
                    214,                0.60886,                0.65204,                 1.0968,                 0.5802,                0.43324,                0.45567,                0.28034,                 1.6771,                  2.351,                  2.116,             0.00067567,             0.00067567,             0.00067567
                    215,                0.62198,                0.65557,                 1.0924,                0.58621,                 0.4242,                0.45577,                0.29089,                 1.6028,                 2.2735,                 2.1018,             0.00067213,             0.00067213,             0.00067213
                    216,                0.62733,                0.67287,                 1.1091,                0.60591,                0.41388,                0.43562,                0.25686,                  1.706,                 2.1782,                 2.2142,             0.00066859,             0.00066859,             0.00066859
                    217,                0.59587,                  0.644,                 1.0946,                0.63092,                0.35482,                0.40535,                0.23661,                 1.6649,                 2.2666,                 2.1406,             0.00066506,             0.00066506,             0.00066506
                    218,                0.60675,                0.65292,                 1.0831,                0.60025,                 0.3682,                0.43335,                0.25382,                 1.8153,                 2.5382,                 2.2651,             0.00066152,             0.00066152,             0.00066152
                    219,                0.59123,                0.65228,                 1.0781,                0.43391,                0.48642,                0.41388,                0.24267,                 1.7762,                 2.5547,                 2.2633,             0.00065798,             0.00065798,             0.00065798
                    220,                 0.6322,                0.68718,                 1.1102,                0.55331,                0.40943,                0.41014,                0.24062,                  1.744,                 2.4484,                 2.2327,             0.00065445,             0.00065445,             0.00065445
                    221,                0.60054,                0.67399,                 1.0871,                 0.5651,                0.41267,                0.44288,                0.25531,                 1.7891,                 2.4466,                 2.2481,             0.00065091,             0.00065091,             0.00065091
                    222,                0.59223,                0.64319,                 1.0824,                0.52727,                0.42607,                 0.4551,                0.27423,                 1.7425,                 2.3971,                 2.2239,             0.00064737,             0.00064737,             0.00064737
                    223,                0.59707,                0.63999,                 1.0833,                  0.449,                0.44416,                0.38391,                0.22875,                 1.7297,                 2.4021,                 2.1614,             0.00064384,             0.00064384,             0.00064384
                    224,                0.58867,                0.60452,                 1.0823,                0.53703,                0.37751,                0.41402,                0.23768,                 1.7645,                 2.1921,                 2.1765,              0.0006403,              0.0006403,              0.0006403
                    225,                0.56933,                0.61878,                 1.0672,                 0.5074,                0.50137,                0.45382,                0.26931,                 1.6656,                 2.0889,                 2.1213,             0.00063676,             0.00063676,             0.00063676
                    226,                0.59548,                0.63401,                 1.0775,                0.53032,                0.44025,                0.42264,                0.24019,                 1.7246,                  2.292,                 2.2035,             0.00063323,             0.00063323,             0.00063323
                    227,                0.58991,                0.61849,                 1.0662,                0.63086,                0.38584,                0.41573,                0.23539,                 1.7099,                 2.3035,                 2.1629,             0.00062969,             0.00062969,             0.00062969
                    228,                0.57956,                 0.6288,                 1.0717,                 0.5419,                 0.4489,                0.45285,                0.27108,                 1.7084,                 2.2399,                 2.2139,             0.00062615,             0.00062615,             0.00062615
                    229,                0.56818,                 0.5941,                 1.0778,                0.59747,                0.40352,                0.45264,                0.27551,                 1.7122,                 2.2547,                 2.2099,             0.00062262,             0.00062262,             0.00062262
                    230,                0.57928,                0.61456,                 1.0735,                0.58729,                0.40544,                0.44972,                0.27514,                 1.7682,                 2.1524,                 2.2671,             0.00061908,             0.00061908,             0.00061908
                    231,                0.60174,                0.62508,                 1.0899,                0.58224,                0.49664,                0.52658,                0.30473,                 1.7039,                 2.0295,                 2.1833,             0.00061554,             0.00061554,             0.00061554
                    232,                0.58033,                0.61022,                 1.0787,                0.58469,                  0.448,                0.46887,                0.28266,                 1.7033,                 2.3165,                 2.1683,               0.000612,               0.000612,               0.000612
                    233,                0.58424,                0.61396,                 1.0782,                0.57191,                0.46009,                0.44847,                0.26908,                 1.6989,                 2.4949,                 2.1258,             0.00060847,             0.00060847,             0.00060847
                    234,                0.54707,                0.58792,                 1.0559,                0.66507,                0.41269,                0.48939,                0.28886,                 1.6726,                 2.3145,                 2.0944,             0.00060493,             0.00060493,             0.00060493
                    235,                0.59794,                 0.6131,                 1.0873,                0.48642,                0.47948,                0.46916,                0.25426,                   1.68,                 2.3719,                 2.0998,             0.00060139,             0.00060139,             0.00060139
                    236,                0.57314,                0.58835,                 1.0614,                0.60343,                0.40624,                0.46466,                0.27949,                 1.7251,                 2.3349,                 2.1865,             0.00059786,             0.00059786,             0.00059786
                    237,                0.57975,                  0.617,                 1.0796,                0.57028,                0.45371,                 0.4793,                0.27313,                 1.7456,                 2.2185,                 2.2176,             0.00059432,             0.00059432,             0.00059432
                    238,                0.55744,                0.60101,                 1.0661,                0.49212,                0.44583,                0.44445,                0.24694,                 1.7919,                 2.2237,                 2.2732,             0.00059078,             0.00059078,             0.00059078
                    239,                0.56127,                0.60637,                 1.0715,                0.59011,                0.40183,                0.39534,                 0.2333,                 1.7141,                 2.6672,                 2.2023,             0.00058725,             0.00058725,             0.00058725
                    240,                0.56584,                0.58671,                  1.059,                0.60377,                0.38745,                 0.4392,                0.25982,                 1.6638,                 2.5239,                 2.0893,             0.00058371,             0.00058371,             0.00058371
                    241,                 0.5753,                0.60721,                 1.0776,                0.54016,                0.37617,                0.40661,                0.24067,                 1.7486,                  2.491,                 2.1575,             0.00058017,             0.00058017,             0.00058017
                    242,                0.56242,                0.56647,                   1.06,                 0.6441,                0.35374,                0.44233,                0.26537,                  1.691,                 2.4093,                 2.1525,             0.00057664,             0.00057664,             0.00057664
                    243,                0.56322,                0.56466,                 1.0574,                0.48985,                0.44427,                0.43391,                0.26223,                 1.6992,                 2.5984,                 2.1656,              0.0005731,              0.0005731,              0.0005731
                    244,                0.55517,                0.57756,                 1.0654,                0.62951,                0.42409,                0.46528,                0.26782,                   1.69,                 2.3907,                 2.1438,             0.00056956,             0.00056956,             0.00056956
                    245,                0.54039,                0.55933,                 1.0593,                0.51035,                0.43084,                0.45258,                0.27044,                 1.7133,                 2.3655,                 2.1667,             0.00056603,             0.00056603,             0.00056603
                    246,                0.55977,                0.55267,                 1.0541,                0.57426,                0.44542,                0.45426,                0.27589,                 1.7246,                 2.4217,                 2.1827,             0.00056249,             0.00056249,             0.00056249
                    247,                0.55538,                 0.5849,                 1.0712,                 0.5348,                0.43397,                0.44935,                0.27857,                 1.6556,                 2.5637,                 2.0871,             0.00055895,             0.00055895,             0.00055895
                    248,                0.54599,                0.58258,                   1.06,                0.60536,                 0.4026,                0.44594,                0.28249,                 1.6655,                 2.5362,                 2.1157,             0.00055542,             0.00055542,             0.00055542
                    249,                0.54306,                0.53846,                 1.0481,                0.58207,                0.44199,                0.45095,                0.28087,                  1.672,                 2.2998,                 2.1456,             0.00055188,             0.00055188,             0.00055188
                    250,                0.53711,                0.56452,                 1.0519,                0.59978,                 0.4097,                0.46427,                0.27847,                 1.6436,                 2.3426,                 2.1244,             0.00054834,             0.00054834,             0.00054834
                    251,                0.52826,                0.56016,                 1.0461,                0.56462,                0.38335,                 0.4587,                0.27945,                  1.685,                  2.219,                 2.1757,             0.00054481,             0.00054481,             0.00054481
                    252,                0.53651,                0.56414,                 1.0472,                0.48812,                0.45212,                0.43838,                0.27886,                 1.7461,                 2.4174,                 2.2076,             0.00054127,             0.00054127,             0.00054127
                    253,                0.52719,                0.58385,                 1.0486,                0.54154,                0.38275,                0.38504,                0.23648,                 1.7587,                 2.8171,                 2.2532,             0.00053773,             0.00053773,             0.00053773
                    254,                0.53095,                0.54143,                 1.0344,                0.56276,                0.40107,                0.42594,                0.26089,                 1.7664,                 2.6345,                 2.2204,              0.0005342,              0.0005342,              0.0005342
                    255,                0.52593,                0.55411,                 1.0473,                0.63287,                0.40553,                0.45374,                0.27369,                 1.7297,                 2.5101,                  2.181,             0.00053066,             0.00053066,             0.00053066
                    256,                0.52623,                0.52666,                 1.0296,                0.65554,                0.40371,                0.47508,                0.28554,                 1.7077,                  2.286,                 2.1818,             0.00052712,             0.00052712,             0.00052712
                    257,                0.50945,                0.53876,                 1.0457,                0.58531,                 0.4007,                0.45701,                0.27062,                 1.8083,                 2.3189,                 2.3077,             0.00052359,             0.00052359,             0.00052359
                    258,                0.52769,                0.55318,                 1.0428,                0.64912,                0.38478,                0.45573,                0.27118,                 1.8092,                 2.4181,                 2.3061,             0.00052005,             0.00052005,             0.00052005
                    259,                0.51753,                0.54461,                 1.0457,                0.53813,                 0.5051,                 0.4869,                0.29802,                 1.7114,                 2.3055,                 2.1888,             0.00051651,             0.00051651,             0.00051651
                    260,                0.51835,                0.56328,                 1.0421,                0.69077,                0.42335,                0.50065,                 0.2941,                 1.7288,                 2.1793,                 2.2382,             0.00051298,             0.00051298,             0.00051298
                    261,                 0.5103,                0.54917,                 1.0532,                0.66551,                0.41504,                0.47316,                0.28134,                 1.7422,                 2.2499,                 2.2315,             0.00050944,             0.00050944,             0.00050944
                    262,                0.51661,                0.55406,                 1.0542,                0.59016,                0.38561,                0.45724,                0.27485,                 1.7436,                 2.2467,                  2.205,              0.0005059,              0.0005059,              0.0005059
                    263,                0.52566,                0.52818,                  1.036,                0.51591,                0.44849,                0.44449,                0.25587,                  1.734,                 2.2566,                 2.2106,             0.00050236,             0.00050236,             0.00050236
                    264,                  0.534,                0.53751,                 1.0626,                0.39901,                0.47716,                0.41084,                0.24712,                 1.7778,                 2.5297,                 2.2543,             0.00049883,             0.00049883,             0.00049883
                    265,                0.51527,                0.52715,                 1.0357,                0.46898,                0.45334,                0.44564,                0.26701,                 1.7311,                 2.3289,                 2.2257,             0.00049529,             0.00049529,             0.00049529
                    266,                0.52532,                0.54422,                 1.0553,                0.58662,                0.42155,                0.46323,                0.27439,                 1.7397,                 2.2541,                 2.2085,             0.00049175,             0.00049175,             0.00049175
                    267,                0.51562,                0.52404,                  1.033,                0.55278,                0.43809,                0.45611,                0.27751,                 1.6204,                 2.3371,                 2.0949,             0.00048822,             0.00048822,             0.00048822
                    268,                0.52839,                0.53282,                 1.0498,                  0.461,                0.48654,                0.44438,                0.27786,                 1.6673,                 2.5894,                 2.1276,             0.00048468,             0.00048468,             0.00048468
                    269,                0.50054,                0.51589,                  1.031,                0.59017,                0.40417,                0.46058,                 0.2907,                 1.6629,                 2.4628,                  2.119,             0.00048114,             0.00048114,             0.00048114
                    270,                0.51373,                0.55796,                  1.043,                0.48358,                 0.4639,                0.45682,                0.29986,                 1.7028,                 2.4577,                  2.175,             0.00047761,             0.00047761,             0.00047761
                    271,                 0.5077,                0.51996,                 1.0284,                0.53774,                0.43388,                0.45385,                 0.2767,                 1.6992,                 2.3596,                  2.144,             0.00047407,             0.00047407,             0.00047407
                    272,                0.51452,                0.51809,                  1.031,                0.51256,                0.45076,                0.47161,                 0.2815,                 1.7082,                 2.3223,                 2.1414,             0.00047053,             0.00047053,             0.00047053
                    273,                 0.5014,                0.51205,                  1.032,                0.62865,                0.34389,                0.42202,                 0.2575,                 1.7565,                 2.8051,                  2.169,               0.000467,               0.000467,               0.000467
                    274,                0.50491,                0.53348,                  1.022,                0.53072,                0.41255,                 0.4397,                0.25852,                 1.7361,                 2.4807,                 2.1685,             0.00046346,             0.00046346,             0.00046346
                    275,                0.51164,                0.53364,                  1.047,                0.62137,                0.43268,                0.45644,                0.27665,                 1.6776,                 2.3586,                 2.1063,             0.00045992,             0.00045992,             0.00045992
                    276,                0.47997,                0.49764,                   1.01,                0.68176,                0.41606,                0.48585,                0.29444,                  1.664,                 2.2337,                 2.1361,             0.00045639,             0.00045639,             0.00045639
                    277,                0.48667,                 0.4887,                 1.0192,                0.58137,                0.44738,                0.46392,                0.30069,                 1.6495,                 2.3063,                 2.1442,             0.00045285,             0.00045285,             0.00045285
                    278,                 0.5113,                0.53528,                 1.0436,                0.51109,                0.48546,                0.47001,                0.28507,                 1.7038,                  2.433,                  2.169,             0.00044931,             0.00044931,             0.00044931
                    279,                0.50054,                0.50612,                 1.0283,                 0.5469,                0.45061,                0.48384,                0.28922,                 1.6992,                 2.3826,                 2.1861,             0.00044578,             0.00044578,             0.00044578
                    280,                0.51555,                0.53763,                 1.0493,                0.62529,                0.41128,                0.47343,                 0.2757,                 1.6878,                 2.4227,                 2.1884,             0.00044224,             0.00044224,             0.00044224
                    281,                0.47578,                0.48474,                 1.0164,                0.57937,                0.45187,                0.46513,                0.27353,                 1.6938,                 2.4727,                 2.1627,              0.0004387,              0.0004387,              0.0004387
                    282,                 0.4805,                0.49212,                 1.0161,                0.50154,                0.45304,                0.44592,                0.25543,                 1.7946,                 2.6437,                 2.2085,             0.00043517,             0.00043517,             0.00043517
                    283,                0.49533,                0.48777,                 1.0182,                 0.5488,                0.40215,                0.44055,                0.25926,                  1.807,                 2.5268,                 2.2405,             0.00043163,             0.00043163,             0.00043163
                    284,                0.46815,                0.48398,                 1.0138,                0.47965,                0.44501,                0.44256,                0.27212,                 1.7564,                 2.4367,                 2.2179,             0.00042809,             0.00042809,             0.00042809
                    285,                0.47671,                0.49369,                 1.0265,                0.56692,                0.40821,                0.43828,                0.26485,                 1.7757,                 2.4977,                 2.2619,             0.00042456,             0.00042456,             0.00042456
                    286,                0.48957,                0.51118,                 1.0358,                0.53391,                0.44293,                0.43265,                0.26252,                 1.7612,                 2.6703,                 2.2416,             0.00042102,             0.00042102,             0.00042102
                    287,                0.47371,                 0.5081,                 1.0174,                0.55279,                0.42635,                0.44552,                0.26744,                 1.7093,                 2.4782,                 2.1969,             0.00041748,             0.00041748,             0.00041748
                    288,                0.47378,                0.46735,                 1.0056,                0.52008,                0.42467,                  0.446,                0.27111,                 1.7339,                 2.5975,                  2.194,             0.00041395,             0.00041395,             0.00041395
                    289,                 0.4869,                 0.5069,                 1.0209,                0.54468,                0.39808,                0.42677,                0.26047,                 1.8167,                 2.7906,                 2.2607,             0.00041041,             0.00041041,             0.00041041
                    290,                0.45717,                 0.4634,                0.99488,                0.57527,                0.38038,                0.44051,                0.26424,                 1.7726,                 2.4192,                 2.2493,             0.00040687,             0.00040687,             0.00040687
                    291,                0.47855,                0.48478,                 1.0118,                0.59225,                0.39211,                 0.4415,                0.26513,                 1.7758,                 2.4082,                 2.3015,             0.00040334,             0.00040334,             0.00040334
                    292,                0.46657,                0.45487,                 1.0084,                0.51368,                0.43596,                0.43052,                0.27139,                 1.7128,                 2.4817,                 2.2226,              0.0003998,              0.0003998,              0.0003998
                    293,                0.45433,                0.46709,                 1.0024,                0.49788,                0.41845,                0.40935,                0.24654,                  1.781,                 2.7102,                 2.2998,             0.00039626,             0.00039626,             0.00039626
                    294,                0.47348,                0.47682,                  1.014,                0.66256,                 0.3971,                0.46134,                0.27006,                 1.8075,                 2.3598,                 2.3272,             0.00039272,             0.00039272,             0.00039272
                    295,                0.45968,                0.46964,                 1.0082,                0.63306,                0.41845,                0.45022,                0.26408,                  1.787,                 2.4282,                 2.3012,             0.00038919,             0.00038919,             0.00038919
                    296,                0.45975,                0.46279,                 1.0024,                0.49089,                0.43824,                 0.4199,                0.27149,                 1.7357,                 2.6679,                  2.285,             0.00038565,             0.00038565,             0.00038565
                    297,                0.47759,                0.48396,                 1.0165,                0.55976,                0.41173,                0.41672,                0.26571,                  1.743,                 2.5564,                 2.2794,             0.00038211,             0.00038211,             0.00038211
                    298,                0.46208,                 0.4485,                 1.0044,                0.67266,                0.39415,                0.43343,                0.27962,                 1.7065,                 2.4806,                 2.1826,             0.00037858,             0.00037858,             0.00037858
                    299,                0.47619,                0.49529,                 1.0209,                0.57943,                0.34254,                0.40388,                0.23174,                 1.7906,                 2.4033,                 2.3028,             0.00037504,             0.00037504,             0.00037504
                    300,                0.46074,                0.48211,                   1.01,                0.64086,                0.35365,                 0.4373,                 0.2629,                 1.7651,                 2.3049,                 2.2942,              0.0003715,              0.0003715,              0.0003715
                    301,                0.49242,                0.48306,                 1.0382,                0.73558,                0.36523,                0.44173,                0.27352,                 1.7541,                 2.3315,                 2.2843,             0.00036797,             0.00036797,             0.00036797
                    302,                0.45779,                0.47812,                 1.0138,                0.53991,                0.44961,                0.43979,                0.26683,                 1.7598,                 2.4463,                 2.2423,             0.00036443,             0.00036443,             0.00036443
                    303,                 0.4499,                0.45406,                 1.0047,                0.55848,                0.48113,                 0.4582,                0.29552,                 1.7005,                 2.3766,                 2.1791,             0.00036089,             0.00036089,             0.00036089
                    304,                0.44617,                0.45275,                 1.0068,                0.54961,                0.43818,                0.45089,                0.29208,                 1.7193,                 2.4912,                 2.2066,             0.00035736,             0.00035736,             0.00035736
                    305,                0.44192,                0.43676,                0.99403,                0.54908,                0.40687,                0.45223,                0.30136,                 1.6691,                 2.4283,                 2.1868,             0.00035382,             0.00035382,             0.00035382
                    306,                0.45674,                0.45921,                 1.0049,                0.64586,                0.39177,                0.45743,                  0.292,                 1.6968,                 2.4795,                 2.2041,             0.00035028,             0.00035028,             0.00035028
                    307,                0.45468,                 0.4513,                0.99761,                0.51475,                0.42162,                0.43526,                0.27851,                 1.7307,                 2.6952,                 2.1802,             0.00034675,             0.00034675,             0.00034675
